,VAR_ID_APORTACION,DT_FECHA_APORTACION,INT_NO_APORTACION,VAR_DETALLE_APORTACION,VAR_MONTO_APORTACION
1080,54254b7b42c742589b9118a81f43234d,26-01-2021,16,Problema con tercera aportación,090
1081,eed630ab1d6e478b8befa5cdb8702635,29-03-2020,40,Primera aportación puntual,386
1082,d93ce5268a1142c2b0bd8f5931265767,24-08-2021,73,Primera aportación puntual,821
1083,c66676e5d57d4c55b4e3b9c1b11f9872,19-11-2022,17,Monto de aportes,396
1084,c9bca8d6d06f411fa5f4d32f20c663c0,21-08-2020,94,Primera aportación puntual,897
1085,f85cf820cde24a1b967b4f6c76936b48,03-08-2020,54,Monto de aportes,062
1086,6fc51df11fcb4512a416f3516967c71f,30-09-2020,65,Problema con tercera aportación,893
1087,eee94becc3fb4e2a9f93a8fce2d01c43,21-04-2021,60,Monto de aportes,207
1088,b5fd3648cc624ffcb7dfd9d559858cc7,12-01-2022,28,Problema con tercera aportación,070
1089,b8aeeaec5a514c499f72be54d2285f21,20-04-2022,59,Problema con tercera aportación,562
1090,83ef806751e046ec94e1a76c4f67e5bf,12-09-2020,09,Revisar mínimo de aportes,458
1091,a534bee4f8ee44f6afcaf32999ed27a0,14-07-2020,96,No realizo la décima aportación,048
1092,03f46095186a4396b3d56bedb5edc731,05-08-2020,51,Problema con tercera aportación,891
1093,43642f775d1f49b1abf4139a55f219b8,10-06-2021,75,Revisar mínimo de aportes,797
1094,3f22bf3ff7b5437f85526a822b152857,01-02-2021,55,Revisar mínimo de aportes,899
1095,3c65cc68ca2544eb84358a231b9bb6be,16-10-2021,72,Primera aportación puntual,253
1096,da449d45393041ee8fc938a3e902529a,19-02-2022,70,Primera aportación puntual,420
1097,027fbe6b8e294579abc6e136071c371b,06-11-2021,06,Problema con tercera aportación,689
1098,bf8d304dc87c41bdb251b67443c285f4,17-10-2020,28,No realizo la décima aportación,400
1099,ed29da0d670740549232673f84a086f9,01-03-2021,75,Revisar mínimo de aportes,720
1100,8c41d4df84f048fda536d941eb6ac33f,10-01-2021,75,Problema con tercera aportación,908
1101,58cff274a35143e9994a5dab8765aa78,09-05-2020,85,Primera aportación puntual,034
1102,3a7be057fdfd4caa8af7d1b1379edffd,27-09-2021,51,No realizo la décima aportación,642
1103,3b9fb2825f0f40c99ef2c396692f1f42,16-09-2021,35,Problema con tercera aportación,584
1104,84339b73184e48c2b3742a39a9b7a605,20-10-2020,65,Monto de aportes,931
1105,fc780517dfd64d1e928a14173dbfb14a,01-07-2022,93,Revisar mínimo de aportes,294
1106,6477d12cebac479da46471475793630c,07-08-2021,30,Primera aportación puntual,333
1107,009f50aa5c5e49f7bad9ca8e4e8877f9,04-11-2021,65,Monto de aportes,920
1108,f01804fdc7af4d02af1b8382aa32bc6f,11-08-2022,87,Primera aportación puntual,623
1109,b620fd4343ec41b7857b5e875e0fdcca,28-09-2022,94,Monto de aportes,138
1110,64f2402855ea49c8854aac08ab1dd750,14-01-2023,57,Problema con tercera aportación,474
1111,ce37d80a6d644d769431074cb1f18397,04-02-2021,06,Problema con tercera aportación,214
1112,82fc3e1931cd45208329ac9550fb4fc9,12-11-2022,77,Monto de aportes,007
1113,c5b73771e0f448bdb7548302bcea8b61,23-03-2020,67,Revisar mínimo de aportes,506
1114,fb713111be284f5ab4e28ec3d9d20dbc,21-09-2021,24,Primera aportación puntual,937
1115,269f078b9c484be6bf08aad86b12e8d9,16-09-2021,41,Primera aportación puntual,812
1116,84f40f0f36c04c2a997d9982ca14cc11,30-12-2022,66,Revisar mínimo de aportes,172
1117,748aae7eab214bc1b0e76b5f9117c9ce,30-10-2021,87,Revisar mínimo de aportes,383
1118,6c39947b1e5945008a8d2790a90e3741,07-11-2021,74,Primera aportación puntual,439
1119,5c8178b6cc4e458383a178d380512987,23-03-2021,28,Problema con tercera aportación,717
1120,cd5e9f1770a0477593415b8080fddb2f,11-07-2022,76,Primera aportación puntual,320
1121,dc3ad3059d0a48dda9710cfff29c4b1f,20-11-2022,51,Revisar mínimo de aportes,683
1122,98548cc206124435be629fe37457012a,13-03-2021,24,Primera aportación puntual,320
1123,f2e98e6cc8934f96b3d0665e44e87514,13-11-2020,45,Monto de aportes,873
1124,b959fc8923f340a4a7ddf3511c22ceeb,22-09-2021,26,Primera aportación puntual,871
1125,944850c5694a44d4a41236f658fee4d4,26-04-2022,47,Problema con tercera aportación,590
1126,e660a194e4e849518e2ea9d78681f086,31-07-2022,37,Problema con tercera aportación,806
1127,6b02695397a7416597b40376eeb53b25,16-06-2021,44,No realizo la décima aportación,844
1128,df5a4fd921f24ea19bde909bb7ac2634,30-01-2022,43,Revisar mínimo de aportes,011
1129,184b1227355947fdbf6d6c593111fe85,31-03-2022,95,Problema con tercera aportación,353
1130,cb5051564ca348d0b61284156986e149,01-04-2020,63,Primera aportación puntual,507
1131,4e87769c738b4c2da5b2f336145dee89,06-01-2023,93,Monto de aportes,035
1132,69114c9c587b4aa49436df4b887c490b,09-07-2020,40,Revisar mínimo de aportes,752
1133,3d04ca29f09e430f96084d5e8138eb2d,12-02-2022,59,No realizo la décima aportación,038
1134,4e921258465843468bfc56d95f6594f5,19-10-2022,36,Revisar mínimo de aportes,904
1135,2219398aee3943d5995660b3a16b04d5,25-12-2022,70,Revisar mínimo de aportes,471
1136,9b440abac227488eb5f05b8249892a4a,14-07-2022,21,Problema con tercera aportación,062
1137,7e05bb9e7f9e4b5ea8ba3906cd1266d4,11-12-2021,68,Problema con tercera aportación,582
1138,7cfe86f791a546a982233095462181d0,31-12-2020,12,Problema con tercera aportación,209
1139,0e5ff67bff2f464abd5d391af572231f,02-06-2021,17,No realizo la décima aportación,856
1140,0c0a7fc5d7314dfea1bfdd4566e63ccf,06-02-2021,22,Problema con tercera aportación,053
1141,9be30a74d2f04d2781268e9396c8f35a,31-05-2021,56,Primera aportación puntual,495
1142,f7a4b65becb9467a97a8d5c1411716eb,06-09-2021,43,Primera aportación puntual,863
1143,8508d7ef50b34b2cb37578127536b5d3,12-06-2022,89,Primera aportación puntual,962
1144,037e95f4d4554fcdac3129d8a7c625a7,10-10-2020,48,Primera aportación puntual,439
1145,0f1fa4780c3f4413a195711f4f5a2cf6,17-04-2022,59,Problema con tercera aportación,502
1146,c11b20e8651a49aa843dbb64f30a7c72,19-08-2022,60,Monto de aportes,033
1147,e5407c51db3d4e6a91c673013a6c0872,23-05-2021,26,Problema con tercera aportación,726
1148,27bfa9d9f9b94db5827d1f2a56397b27,21-01-2023,71,Problema con tercera aportación,051
1149,8ffeaead49134ce2a085ba490feb39b1,20-02-2021,80,Revisar mínimo de aportes,603
1150,be05191243bd4df89c46b1ec9bb93adf,12-05-2022,11,Monto de aportes,210
1151,a49e19ae4d9c433ea96c8f631af22e40,14-05-2020,05,Problema con tercera aportación,078
1152,90c6080d51684bb39f171f5a890baa10,28-10-2022,58,Revisar mínimo de aportes,764
1153,ca269f4bb93b460ba7482f00589b13c6,08-02-2021,22,Problema con tercera aportación,975
1154,2818b4cfb22c433d8251cee51fd772da,07-05-2021,30,Revisar mínimo de aportes,988
1155,b008fc781d7143ec92765e13a678b03b,16-03-2022,20,Problema con tercera aportación,424
1156,eebc432d33c74acc8dad9b39c03a9aab,24-04-2020,85,Problema con tercera aportación,315
1157,5f9893e7ca7149dc996ae93089461a2e,24-10-2020,84,Problema con tercera aportación,224
1158,bc3e5fc61a1443c7bc64ba14be37b9d3,10-02-2022,43,Primera aportación puntual,794
1159,5b92ea78c963433fbc1152efa131a699,13-07-2020,57,No realizo la décima aportación,228
1160,4744520ffe9b459c9ce944c2f491faae,01-08-2022,05,No realizo la décima aportación,359
1161,8657c3103ee7485d9318dff9e63f36a2,26-09-2020,44,Monto de aportes,077
1162,30de2f7fd5e445dfaeeab618293e8052,21-03-2020,83,Problema con tercera aportación,524
1163,5cf3b8fe7722456b8ca2e7bcbbe371c3,11-01-2021,69,Primera aportación puntual,172
1164,03a3670dbbde4f9dbf69d1e33a14bffe,31-08-2021,64,Primera aportación puntual,417
1165,a841d1d64d6142ddad45361507eddb1a,14-06-2022,66,No realizo la décima aportación,220
1166,4d7f666edc8d433e8175ee6e7d41eaf0,07-11-2020,97,Revisar mínimo de aportes,506
1167,aaeb03574e0d4f9780b3b4036c720edc,13-04-2020,20,Monto de aportes,908
1168,41f10e33ec9c498ea5f4d320343e93f5,31-05-2020,56,No realizo la décima aportación,030
1169,08a9a7a90bae4be6b9a53ebc5eed8f48,02-08-2020,02,Monto de aportes,928
1170,8dd879c929b24f76baec68ab40b10c06,06-10-2021,98,Monto de aportes,472
1171,76a2873c113043ed9b671fe50f72824a,13-01-2021,10,Revisar mínimo de aportes,409
1172,1a88062831a8442ca3cdf7558e33ca36,27-10-2021,63,No realizo la décima aportación,474
1173,38d5242650494c8991301fa39d054ca6,08-06-2021,09,Monto de aportes,805
1174,0b9da784ddde449ebd8372e812d24c14,21-08-2022,04,Problema con tercera aportación,474
1175,2524ea4f6ce3458887e1fb02ba62a9f3,17-08-2022,41,No realizo la décima aportación,377
1176,710c773469ed4fb8abde6c3094b296cb,28-01-2022,58,Revisar mínimo de aportes,766
1177,db9af0e9cafc4f4fb6c9e8d88edde606,22-06-2020,69,Revisar mínimo de aportes,060
1178,28e154995e05416a87b787436ecba744,27-04-2020,09,Revisar mínimo de aportes,183
1179,0e1ab5f75f8d4c27adb3068c7159998c,02-07-2022,93,Primera aportación puntual,004
1180,7dd99b3548344a04b510a5edd45f22ad,12-03-2022,42,Problema con tercera aportación,076
1181,f61b170bc4514a1b993c0f6e88acf7de,01-01-2023,38,Problema con tercera aportación,670
1182,db0fa98402f74e20921b387a3d0f2296,01-12-2020,13,Monto de aportes,468
1183,3e7ecab1276d4f419d9901ca0f2fcd2a,20-08-2021,53,No realizo la décima aportación,405
1184,e73f39f2aaf24096aa1e58bd21ad71c3,11-07-2021,41,Problema con tercera aportación,847
1185,5ee3bbdfe40c4eccbf76d6b8723f653f,19-03-2020,91,Problema con tercera aportación,357
1186,60f8d9c518ba489c85a12610f2edd99b,24-12-2022,33,Problema con tercera aportación,477
1187,d94aed822d2c475e947557be34d5238e,12-09-2022,82,Primera aportación puntual,805
1188,3e3cd377f17f4d8880fb5872b3f11280,30-08-2021,62,Revisar mínimo de aportes,620
1189,afb7a1dbc4cb48aeb39ae0414c7a9382,29-09-2020,81,Revisar mínimo de aportes,330
1190,a64710e42f744536bc84ba6244115d1d,01-07-2020,14,Problema con tercera aportación,976
1191,6ba339f16fff4e68bc718b44cdac1235,18-06-2021,82,Problema con tercera aportación,374
1192,b7dff525df5f48af85f76ec47e59032f,10-06-2022,49,Revisar mínimo de aportes,212
1193,51825aa57c264a5ba95cfeef858fdaa4,07-08-2022,92,No realizo la décima aportación,765
1194,32476333aaa54e62955e70022ca94e4b,08-10-2021,13,Monto de aportes,200
1195,a7a9e810fe934d008c8ce0dacae410c5,21-12-2021,40,Monto de aportes,741
1196,7e84e7538704452dbb56de965583cb2c,04-02-2021,34,Primera aportación puntual,853
1197,19461bb98e9b4d2686eaa19f980c85fa,15-06-2021,90,Problema con tercera aportación,710
1198,c1de23fe54e7494ba0abff0f59d1ab49,26-09-2021,75,Problema con tercera aportación,691
1199,321c1818b12341198e7ea0d0019d077b,19-07-2020,68,Revisar mínimo de aportes,625
1200,7dc7e9b1a4ae4ea693bd2e4c1e708001,16-04-2020,68,Monto de aportes,265
1201,6c4784a28e2c487a8bbbcc67dedee073,06-10-2021,78,Problema con tercera aportación,444
1202,e469f1a052884c0b894d103f35437890,13-06-2021,02,Revisar mínimo de aportes,482
1203,262195b9e8a54ec385c9220f8d910606,05-05-2022,89,Monto de aportes,890
1204,cab51585358446029d1070db59fc0198,11-01-2020,29,No realizo la décima aportación,164
1205,3315b8ab9b4940268d2c298fd88895dd,01-01-2020,70,No realizo la décima aportación,392
1206,5c5934891d1e42dbbc7566fb02ed304d,27-12-2020,69,No realizo la décima aportación,632
1207,f84ae132f6ea4b86b190e306bfe72e99,05-08-2021,86,No realizo la décima aportación,255
1208,01c16d9999164c1da92dfee60ffa77cb,24-12-2022,72,Problema con tercera aportación,806
1209,e6e8c507769741cea749e4c57cebf2ed,28-10-2021,77,Problema con tercera aportación,797
1210,dddd08ff51d44657b515bb3b1fd25b5b,04-08-2020,65,Revisar mínimo de aportes,635
1211,4f94e435041b41f9a81d523c801be489,08-07-2022,26,Problema con tercera aportación,037
1212,faec68623a604de7b2fd2e0a75f9639d,20-04-2021,67,Revisar mínimo de aportes,335
1213,3d5722614b864c12909974ce60d28eb0,03-07-2021,76,Monto de aportes,661
1214,a13bb37024344c93b5cb1910acce9ae1,04-05-2021,59,No realizo la décima aportación,855
1215,2bf40ef2f5cd4427afe8ea5b26dd6032,31-08-2020,77,Revisar mínimo de aportes,956
1216,2e4346ce8ef44b19aac391f7a2267ed9,04-12-2021,54,Primera aportación puntual,549
1217,18114635295e43489c76ae1c5b2c012f,01-11-2021,09,Monto de aportes,554
1218,4a36bb20a11b44928750bb202b554c45,01-01-2020,55,Primera aportación puntual,885
1219,d110609d78974cdc9d15b95a9348615c,01-09-2021,56,Problema con tercera aportación,911
1220,3feed88aca08492c8eedf9aad0b529f1,02-04-2022,46,Primera aportación puntual,118
1221,71cc94dc753f401eba449937ae2a4666,12-06-2022,67,Revisar mínimo de aportes,295
1222,7bddd97f66a54e85b4bfb4bff494d741,06-06-2020,95,Monto de aportes,499
1223,f4386f1a217e41fcb3c6251f8b268222,18-05-2020,70,Problema con tercera aportación,220
1224,9e2206db130a4cab8d58504aad9ac02a,12-08-2021,35,Problema con tercera aportación,345
1225,b7b6c5649df04f04bb440953a9833e82,22-06-2020,52,No realizo la décima aportación,121
1226,1006031b883245f6a653e7017f33ce71,27-11-2022,42,Problema con tercera aportación,653
1227,030707d8173f463ba49d620820754880,16-05-2022,01,Primera aportación puntual,688
1228,149bbe84d450452988211173d52101dc,07-02-2022,98,Monto de aportes,640
1229,a6826e817f504ead942c03acfea68ecb,04-06-2021,52,Monto de aportes,084
1230,f754d295cfd544e0b92328896b23d488,25-03-2021,48,Problema con tercera aportación,261
1231,31915e91cd7d4fcf9716e27dea425b06,29-10-2020,97,Problema con tercera aportación,139
1232,52a5050656904117b4908cd8d940406e,01-12-2020,27,Primera aportación puntual,737
1233,6f5073af0bf44458bea06717d5b0a7e5,03-11-2021,33,No realizo la décima aportación,513
1234,6c7882417c124c89b39a11850bcb9e72,13-12-2020,47,Problema con tercera aportación,021
1235,61862a9d08044ffc8b4afa69e8d5b46d,21-10-2020,65,Primera aportación puntual,684
1236,e5c0fd70cbb5487dbf80f06472e79fd8,27-11-2020,92,Monto de aportes,477
1237,784657fa21c14e9d9082f21764e4dd49,17-08-2022,15,Primera aportación puntual,082
1238,bc4bd2e4f7744f689391584aaad6e0b6,19-12-2022,46,No realizo la décima aportación,844
1239,3e668bae4f59415cafe3160a429f9b27,09-03-2021,26,No realizo la décima aportación,933
1240,e258d62263ac4098a20e934fafbd8d12,07-09-2020,60,No realizo la décima aportación,156
1241,85527f1acf0b428b881422ff6e53d179,18-04-2022,14,Monto de aportes,663
1242,e68cb9f18b3e45e3968cb3ea30bd95bb,04-07-2021,70,Problema con tercera aportación,863
1243,4b3315e8778843a18f8c3fc61a35fd1a,08-01-2023,58,Problema con tercera aportación,180
1244,1978fa395c8c4b2a929cfca065e10cff,10-09-2020,36,Monto de aportes,083
1245,44aca7fc942c401aacb17fb8d1140a40,23-04-2020,67,Monto de aportes,453
1246,dfbfd4c1911f470b9338a4c984ce4fcf,06-02-2021,17,Problema con tercera aportación,993
1247,bf89efef79c043cd898fe9b9d7977581,02-07-2020,94,Primera aportación puntual,698
1248,ec4c2166e60945b0af7b0ed3106e9bfa,09-02-2022,57,Revisar mínimo de aportes,960
1249,7d39878cc36f4368be8c8d56657f91e2,06-08-2021,31,Problema con tercera aportación,833
1250,d61bcc8f83f7421793cc88bdbe71b298,03-06-2022,84,No realizo la décima aportación,670
1251,b8462620bbad4c35ab115b5fdb888f32,05-05-2022,74,Revisar mínimo de aportes,673
1252,eeddfba4fb9b48c0a68c4bb9d75e8402,16-06-2020,96,Primera aportación puntual,234
1253,e2e84aea195342d4b97af9e4a550d89f,10-03-2021,98,Revisar mínimo de aportes,921
1254,4e37722e59f34c718f3a757e15c1aca1,10-08-2021,25,Monto de aportes,550
1255,25eec84fbe9d4900951073e273227276,15-12-2022,25,Primera aportación puntual,799
1256,9f83a246ed4e46a5bdafe7e7ca1415dc,24-10-2020,55,Revisar mínimo de aportes,794
1257,aaa8f8dfdd68473ebee90560aaf7bb5d,15-10-2021,11,Revisar mínimo de aportes,376
1258,79c374a8cfb6415983c7ffb159f8164c,06-11-2020,71,Problema con tercera aportación,479
1259,552b9e3db89a4d9abcfe088d5dc275b6,10-08-2020,89,Monto de aportes,854
1260,3f4f923cc36d401381ab531c2081cd52,22-02-2022,80,Problema con tercera aportación,712
1261,22c613af74fc433c95535e4698bed894,25-07-2020,44,No realizo la décima aportación,665
1262,067a1946f35c4997ab0c0aaf270ae093,23-04-2021,47,No realizo la décima aportación,288
1263,90190db604fb41f0945552ef7b6c1306,03-08-2022,82,Primera aportación puntual,099
1264,36025f4d13d74ec7a8bad3276d85493d,25-12-2020,80,Primera aportación puntual,471
1265,8311e797725642af837e127315479c74,27-12-2020,89,No realizo la décima aportación,676
1266,ac84f84971374170a6695b853305f566,18-07-2022,77,Problema con tercera aportación,755
1267,92561fb00b4c4cbf97d8ef2ef2634ccf,03-09-2022,18,Problema con tercera aportación,829
1268,1bd8dc304f26463d9c9eb04a3ebcb4dd,09-12-2022,92,Problema con tercera aportación,399
1269,aabc2b77c4d34f2489766cd12fad50bf,10-03-2022,17,Problema con tercera aportación,876
1270,9c31d5a775144b098da000a130ff4b66,07-05-2020,55,No realizo la décima aportación,862
1271,ac6b919616404b5bb19e674a48c3f9a8,02-02-2020,05,Monto de aportes,195
1272,e295d3940d2e4c0082b155003f678b45,04-05-2020,78,Primera aportación puntual,753
1273,eee38578196740e89825b955725b1b35,01-01-2021,34,No realizo la décima aportación,961
1274,7f609de2ba5b4fc1bb98ca3467e0e588,02-02-2020,64,No realizo la décima aportación,566
1275,9193a6f7e9cf44588b6eae3503c679ac,02-07-2021,42,Problema con tercera aportación,534
1276,bade442703b94ed484d94bfc43c54294,30-10-2022,68,Problema con tercera aportación,976
1277,0c901941b2ca41b08cd67eae7a4ed431,14-12-2020,02,Problema con tercera aportación,104
1278,8b266f5b63494e7bb9c92e7c732e1cd5,07-03-2021,41,Primera aportación puntual,362
1279,50899504a38a46d293514b984291d2a3,25-12-2022,88,Revisar mínimo de aportes,130
1280,e0ad4318cb774347a78cf9da55fc0d37,10-04-2020,50,Revisar mínimo de aportes,272
1281,687704bf3015415ab2fb2119787217cf,01-11-2020,32,Problema con tercera aportación,398
1282,1ad8a41ecc3544af9cf407e4ff0fa5bd,06-06-2020,16,Monto de aportes,960
1283,360cd014c8444fc8861f7941f97be241,13-07-2022,19,Revisar mínimo de aportes,514
1284,c9f66b38e9464fafb93754104096645a,11-05-2021,37,Monto de aportes,940
1285,53e3586fef2243bbaf877c8a20f7428e,14-03-2021,57,Monto de aportes,381
1286,728f90e6cdb74c32a14ca9b2da556db1,19-01-2022,89,Revisar mínimo de aportes,320
1287,a2207dc992c949cca743cd231220f634,24-03-2020,48,No realizo la décima aportación,862
1288,eb7ba8548bd14d649208ee3d7a7c857c,02-03-2021,98,Monto de aportes,879
1289,3646a0f2280e4067908f49e28e82f87a,19-09-2021,26,Problema con tercera aportación,619
1290,5166f1fa1b3c460997a85e5159b9ffb0,25-07-2021,72,Problema con tercera aportación,215
1291,520db5cf43ae490687cc297fe562770d,24-08-2020,21,Problema con tercera aportación,315
1292,8d0bcd3bc6ab4974adcd54ff8970d9e8,07-10-2020,92,Primera aportación puntual,463
1293,cbaa3cf17e2f492fa11d4390c52bdefe,28-10-2020,33,Problema con tercera aportación,554
1294,9ba15655ed8f4c9fa4dcefe5bf512a56,13-12-2021,26,Problema con tercera aportación,095
1295,fcd52287af56476099de4f7aba9d8f47,13-10-2021,22,Problema con tercera aportación,004
1296,bf34ed491a70437fbb5ce6d6e9e4d5fd,16-07-2021,61,Primera aportación puntual,260
1297,1da809ef7ec74e95b5e1bd7de2d51b9a,02-07-2022,28,Problema con tercera aportación,900
1298,b436cec92bc54ef1a9a2f708e669429b,22-07-2022,67,No realizo la décima aportación,127
1299,94fcd45a347c459a8adbde93954a4fc6,07-04-2021,09,Primera aportación puntual,256
1300,76e521960ad344f2a0657563f8166b5c,25-07-2020,33,Monto de aportes,079
1301,2923d9af9e3444d397da5191205871ab,03-02-2020,75,Problema con tercera aportación,467
1302,e19624f574874af1bff29de8c0ebbf1c,10-01-2020,64,Monto de aportes,881
1303,ae404e7338664039a6e35835d9d034f4,10-04-2020,63,Problema con tercera aportación,749
1304,92c96d4dc5e541bd9e5f64d232ce5238,15-01-2022,14,No realizo la décima aportación,996
1305,c863e4a7cb9f4d72a7be94f53612c4b3,02-03-2021,02,No realizo la décima aportación,207
1306,e9d2c7dcb8cd449d99d5648dc035a2fb,20-11-2022,71,Revisar mínimo de aportes,930
1307,0cfaa40b8127419ebb07103417899af0,22-11-2022,77,Revisar mínimo de aportes,498
1308,4a7df691ac094435950d1d7f4befd421,08-09-2021,34,Primera aportación puntual,731
1309,eb384018e2084e26b26fb606948c481b,14-07-2022,55,Revisar mínimo de aportes,922
1310,1b2db5d10b9e4643abe446aa7acd10e8,17-10-2021,04,Problema con tercera aportación,311
1311,9247b2bc4a8040f6893cc2c7f999d16e,29-09-2022,88,Problema con tercera aportación,696
