,INT_ID_EMPRESA,VAR_NOMBRE_EMPRESA,VAR_DETALLE_EMPRESA,VAR_RESPONSABLE_EMPRESA,VAR_PROVINCIA_EMPRESA,VAR_CANTON_EMPRESA,VAR_PARROQUIA_EMPRESA
1366,6427a0b9d70340079c7e1ecbc94a5c6c,Lorraine Baker DVM,Ferreteria,Alexa Gutierrez,Los Rios,Sozoranga,Aguas Negras
1367,bcb4a581ff954d58b05ec32d7a8ae737,Crystal Coleman DVM,Empresa industrial,Meagan Taylor,Chimborazo,Yacuambi,Salinas
1368,535585a96dec4dbe9b7f262a17a57f77,Michael Bennett,Empresa de juguetes,Michael Evans,Santa Elena,Buena Fe,Oyacachi
1369,f000b82bfbb04db9a4b542c62323b7c1,Amy Green,Orfanato,Kimberly Davis,Galapagos,Chilla,Aguas Negras
1370,bb14a47a891f41cc99b9c04a33507bc3,Sandra Huerta,Peluqueria,Tiffany Jones,Carchi,Rocafuerte,Bomboli
1371,7f36772d45884c6eaa0912ec2504e69a,Allison Lopez,Peluqueria,Rachel Greene,Santo Domingo,Mera,Llacao
1372,28567eb33d7640349f5912ca941a5a9e,Shannon Hampton,Empresa de electrodomesticos,Mrs. Maria Watts,Cotopaxi,Matate,Pifo
1373,9a58d6fe332348138c9d1ffe128e5fcc,John Garrett,Orfanato,Kevin Moore,Zamora Chinchipe,Chilla,Santa Cecilia
1374,af6e9b47675a4f7cb74d93097fcf3b29,Justin Morales,Peluqueria,John Ewing,Carchi,El Tambo,La Bonita
1375,1dae20af67fd4d78a99ddec01c81acfe,Amanda Jackson,Empresa de software,Dana Burch,Azuay,Yaguanchi,Cordoncillo
1376,d8f99c0e7a864dac96f060ade5b7c428,Daniel Thomas,Farmacia,Billy Villegas,Carchi,El Chaco,Guare
1377,3d0ef66a4b8f4feabc818b40188293b8,Matthew Evans,Farmacia,Joe Hamilton,Carchi,Oña,San Gabriel
1378,7a6a3469784f46448f62978daab426fc,Theresa Hogan,Albergue de animales,Cynthia Walker,Napo,Azogues,San Andres
1379,a6d0e7718c634870b8fc1818e544eea0,James Brown,Ferreteria,James Carrillo,Chimborazo,El Empalme,Colonche
1380,9c3c274712d6445fbaf4005fef50d60d,Cole Jordan,Orfanato,Edward Thomas,Chimborazo,Guaranda,Sumaco
1381,c3ce46500838416d9af6c3e134d08fd1,Daniel Garcia,Supermercado,Russell Peterson,Los Rios,Bolivar,Santa Maria del Toachi
1382,65fa57b0eeaf4d09a9793adff89802df,Joseph Diaz,Orfanato,John Mack,El Oro,Lomas de Sargentillo,Chuga
1383,0a8593139ea44d2f90acd1ea46118ad7,Steven Lambert,Empresa de software,Julian Ramirez,Guayanas,Nabon,La Matriz
1384,cf7275397414447a82035b836194666e,Jessica Hudson,Museo,Amy Hudson,Santo Domingo,Chilla,Madre Tierra
1385,9606465726e64ec3b5e13918d2244d9c,Christie Irwin,Orfanato,Marie Conley,Napo,Cuyabeno,Latacunga
1386,ab084c841bc545769924007ef0819091,Barbara Baker,Empresa de zapatos,Tracy Jackson,Bolivar,Santa Cruz,Pifo
1387,5db19e7fc80b4c378d0411c5bda1594b,Dennis Stanley,Ferreteria,Sean Barker,Azuay,Jama,Tuutinentza
1388,0b61a1ad6c424a7fad9ce54594951e9b,Robert Hansen,Empresa de juguetes,Darin Gonzalez,Francisco de Orellana,San Cristobal,Lourdes
1389,50060f147e1e4457b3b9fce1a0ab864f,Christina Andrews,Museo,Mikayla Gill,Bolivar,Esmeraldas,Tarqui
1390,5f9e58761a3e449c95bfe7370938b151,Robin Welch,Empresa de bebidas,Cynthia Palmer,Tungurahua,Carlos Julio Arosemena Tola,Mocache
1391,8904cf31399c4a87a5b746b3a8f00e89,Cassandra Hernandez,Servicio de telecomunicacion,Tracy Porter,Azuay,Cevallos,Lumbaqui
1392,13afc8b92f2f47ccb8a1fee83127a86b,Jeffery Gregory,Orfanato,Elijah Palmer,Cotopaxi,Espejo,La Union
1393,aad06003d66d4a678352bef7927aaa9b,Sean Cruz,Elaboracion de instantaneos,Thomas Frank,Chimborazo,Loja,Mindo
1394,965232bb55314646be12fd28fd3f1d45,Angela Reyes,Empresa de bebidas,Teresa Patton,Imbabura,Santa Elena,El Angel
1395,667662fe3a7f4d83a77376b25d784350,Joe Rogers,Orfanato,Michael Kelly,Cotopaxi,Jama,Tambo
1396,ffca37025c6b4be38303850525313df7,Monica Harrington,Orfanato,Kim Hill,Francisco de Orellana,Yacuambi,Santo Domingo de los Colorados
1397,4338390545c546578d4f4374e86d71b7,Deborah Martin,Empresa industrial,Kristi Salinas,Bolivar,Pangua,Caluma
1398,47d02e46188045c19caa75890346fdb6,Phillip Barry,Orfanato,Richard Nguyen,Francisco de Orellana,Cevallos,Santa Maria del Toachi
1399,62367ef5ded84ce6aa190e4762ff2633,Gary Smith,Empresa de telas,William Shaw,Carchi,Pedro Carbo,Nulti
1400,136ec9383d0a496dac6c3adeb56e7f85,Nicholas Young,Peluqueria,Brett Brady,Cotopaxi,Limon Indanza,Sinai
1401,2267ad36bf9c4bfcb8658c25bc789005,Hannah Smith,Empresa de ropa,Rebecca Gross,Pastaza,Guachapala,Casacay
1402,d575a2955b4740c5afbae590fc669a83,William Rowe,Supermercado,George Harris,Santo Domingo,Arajuno,El Limon
1403,30cb109816e64331a412206aab58e516,Adrienne Warren,Empresa industrial,Nancy Keller,Loja,Mejia,La Candelaria
1404,305509209d0a4b66bce83c55492420e6,Michael Lopez,Empresa de gorras,Ryan Miller,Bolivar,Antonio Ante,Rio Tigre
1405,102a3db301394577aa8415cf5736a6c9,Gloria Jacobs,Museo,Brittany Black,Francisco de Orellana,Buena Fe,Rumipamba
1406,70c25339c4b94182bbde77d476cd02fd,Matthew Green,Orfanato,Scott Wilson,Pichincha,Chaguarpamba,Carcelen
1407,8bb7a3f7f3884cbaa26e91917e4f44ef,Alyssa Stone,Elaboracion de instantaneos,Emily Huang,Sucumbios,Shushufindi,Aloag
1408,2c69778d438148669804b99385e70c6c,Amanda Montoya,Supermercado,Joann Shah,Sucumbios,Isidro Ayora,Ilapo
1409,3153692476644cff929d841bbef0b5bc,Julie Stokes,Empresa de alimentos,Stephanie Johnson,Sucumbios,Colimes,Fatima
1410,24d655076df14e0a9cb890552beb8d57,Meredith Lee,Museo,Nicole Johnson,Cañar,Carlos Julio Arosemena Tola,Valparaiso
1411,126ff1a1a1d24bc1bfb41c4a7bf174e9,Carolyn Williams,Empresa de ropa,Mary Johnson,Cañar,Taisha,Sinai
1412,8a507c86db574089a06466db5c835c69,Sharon Mendez,Orfanato,Tina Cohen,Galapagos,La Mana,Larama
1413,ccdd0a3e08c34558a045e249e4fc6034,Meghan Lynch,Empresa de alimentos,Hayley Turner,Cotopaxi,Simon Bolivar,Saquisili
1414,5bbe513e5b2a477b85a514d5c9e42d43,Dean Burke,Ferreteria,Tracy Carter,Pastaza,Babahoyo,El Chical
1415,b4d5a7245218447b9f2b22a8a508b04d,Joseph Martin,Orfanato,Adam Brown,Napo,Quininde,Yaupi
1416,bfb44b3d48784f3ab22a4f7ab2db44b5,Susan Buchanan,Empresa de bebidas,Kelly Jennings,Sucumbios,La Joya de los Sachas,Shell
1417,3522469be57c49e0b33886dfe9321f3c,Margaret Dawson,Farmacia,Mrs. Felicia Smith,Carchi,Manta,Rivera
1418,9ebf830fcfd34751860d792efa39d9c7,Annette Scott,Servicio de telecomunicacion,Carol Rivera,Azuay,Manta,Quero
1419,69d60c7b62ec4c5c87f248354f288905,Danielle Williams,Orfanato,Sarah Ford,Carchi,Echeandia,Chile
1420,ec46cb4b1df6492cb4ea8ef04e065470,Brian Lee,Orfanato,Jose Cummings,Los Rios,Santa Ana,Bellavista
1421,0b2161319a4d42d895e15f08220d8904,Robert Young,Empresa de muebles,Jeffrey Riddle,Chimborazo,Tisaleo,Salinas
1422,4f2ac5f0f0d74c6fb1725c713f444589,Douglas Mendez,Supermercado,Brent Perez,Francisco de Orellana,Daule,Apuela
1423,263095aa3eaf44fd983f5664126e1da6,Jennifer Pratt,Empresa de electrodomesticos,Lisa Lopez,Pichincha,Tosagua,Bilovan
1424,bb195dd4f4dd4f4492ea32fe6b1dda0c,Casey Floyd,Editorial de libros,Joe Roach,Cotopaxi,Sigsig,Apuela
1425,85805fedf8e345c58951d3872a23c589,David Hernandez,Editorial de libros,Mr. James Smith,Los Rios,Balzar,Viche
1426,dbab066b5108470a838d55df03d94f98,Douglas Price,Peluqueria,Richard Brown,Azuay,San Fernando,Azogues
1427,049b42d2eff54fe9a49ca096b3e70bd2,Monica Johnson,Orfanato,Lori Richardson,Manabi,Duran,Toacaso
1428,9695e48498b84c9bbbe66b87e296eff4,Jessica White,Editorial de libros,Sherry Stevenson,Galapagos,Pallatanga,Dureno
1429,32f8418ab0bf4ec3b68e7b6e4f14d359,Joshua Taylor,Supermercado,Jacob Garcia,Bolivar,Pedro Moncayo,Calacali
1430,c049371c42f64272952f9b828243bdab,Mr. Neil Gill,Ferreteria,Gregory Farmer,Morona Santiago,Cuenca,Maldonado
1431,afdbe0cb485a496f970ec44c1b24c7cd,Chad Jones,Orfanato,Ruben Bell,Carchi,Latacunga,Amarillos
1432,bfe2e02bfe504e7db81aa2a6e9e78c40,Michele Lopez,Elaboracion de instantaneos,Katherine Elliott,Galapagos,Puerto Lopez,Salima
1433,84d84664029e4d55ab9c9462b6985828,Sydney Ward,Orfanato,Chelsea Jones,Carchi,Puerto Quito,Tingo
1434,a0faa6521a7b4f01b8af5fa1285082f3,Heather Johnson,Empresa de zapatos,Krystal Ramirez,Carchi,Cuyabeno,Aguas Negras
1435,9594d2a2c2664c44a0a30e2ad5000ff3,Antonio Murphy,Empresa de electrodomesticos,David Hendrix,Pichincha,Arenillas,Esmeraldas
1436,4a37e155c550478db926358e13255d4a,Lisa Jensen,Orfanato,Jessica Roberts,Loja,Palora,Palma Roja
1437,792e2947c60e421fae30f79b02750414,Angela Cross DDS,Empresa de gorras,Amber James,Sucumbios,Oña,Guanujo
1438,2841090f18f740e3a17aa8be24c94d59,Brenda Duarte,Empresa de electrodomesticos,Melissa Martinez,Pastaza,Mejia,Palma Roja
1439,bf633a6e2f2e470abef2a1248e76894e,Andrew George,Empresa de muebles,Christopher Garner,Pastaza,San Vicente,Tingo
1440,e5aa0a0949e2460e885385feceaca8c3,Amy Davenport,Orfanato,Allison Burns,Pichincha,El Guabo,Bellavista
1441,1829e60f76af4639910573016d5d9f39,Blake Wright,Orfanato,Ryan Bishop,Loja,Urdaneta,Guare
1442,88bf3e8348af45f4a782cdac9c0c3e2d,Ryan Salazar,Empresa industrial,Daniel Young,Manabi,Guamote,Puerto Ayora
1443,9492e1a75e634126bcedcb1a438e53f8,Matthew Adams,Museo,Justin Smith,Chimborazo,Las Lajas,Tarqui
1444,6035d8a968fb4f42a084c0868e822d2e,Melissa Freeman,Empresa de carros,Anita Ward,Sucumbios,Nabon,Loreto
1445,3fb6fabad620415ba23af93ca4763acd,Robert Moore,Orfanato,Zachary Johnson PhD,Tungurahua,Rumiñahui,Luz de America
1446,38f22a9232434ce6b997a4e18c6f0271,Jenna Calderon,Empresa de ropa,Amber Dunn,Sucumbios,Las Lajas,Pataqui
1447,5db2b32a1bf14ba0a0e47ecf3538ba90,Daniel Lam,Orfanato,Joshua Meadows,Morona Santiago,Cevallos,Cuyuja
1448,81048e5d061f4ce3a88ec19a42a1f11a,Maria Davis,Empresa de carros,Bethany Sparks,Cañar,Pimampiro,Shell
1449,4835ae585d684ea9848fab74e2f0d8fb,David Henson,Farmacia,Henry Robertson,Napo,Chunchi,Ilapo
1450,4b03d8d8a3f54ab5993d8e81d19e7007,Raymond Brown,Peluqueria,Louis Moore,Esmeraldas,Palanda,Simiatug
1451,d28fff58deab40179fdb24fc0f71533d,Thomas Sanders,Empresa de ropa,Andre Miller,Los Rios,Quijos,Amarillos
1452,f68fd78b63c3414eb6e7a65145be3895,Donna Newman,Orfanato,Laurie Olson,Tungurahua,Pujili,Archidona
1453,e07bca0001954d6a93d8baacf9daf65a,Grant Blake,Museo,Jesse Johnson,Loja,Biblian,El Rosario
1454,5add7a8ed09145189f987ac4259a3512,Andrew Daniels,Orfanato,William Hernandez,Tungurahua,Quijos,Rumipamba
1455,c8ad9561c65345b2a89eb8b027280103,Elizabeth Lopez,Empresa de carros,Jessica Burns,Cotopaxi,Cotacachi,Chiguilpe
1456,057da11eb4f749daa7d0657ab2b1bc06,Diane Fisher,Orfanato,Kristina Bell,Loja,Sucumbios,Concepcion
1457,c8409a07398f4278a17ecf72bc48f500,Jonathan Snow,Empresa de zapatos,Steven Dunn,Loja,Pinias,Viche
1458,80ec2ec196d84db891fcff2c98f8642c,Marcus Grimes,Orfanato,Peter Wade,Azuay,Quilanga,Salasaca
1459,dfd5d30a64c34f7bb6fbb3060c22fba8,Jessica Warner,Farmacia,Monique Owen,Cotopaxi,Samborondon,Bellavista
1460,35d8e7231ae04f25a950057d735b81d3,Cheyenne Davis,Empresa de software,Maria Johnson,Sucumbios,Olmedo,Santa Maria
1461,6eada89ed4d9428193c78a015d096cab,David Mcdowell,Empresa de bebidas,Joshua Peters,Chimborazo,Arajuno,La Bonita
1462,7f6a09f2c32a4c3f8dd6da5b5b66f8d6,Joshua Baker,Empresa de ropa,Shane Lowe,Tungurahua,San Lorenzo,Capzol
1463,52ea51218ee045cabbcf88e55a9292a6,Stephanie Blackwell,Empresa de muebles,Jasmine Pierce,Galapagos,Morona,Larama
1464,3a19fd1b7a4845f9b7a7934e0acd5bee,Victoria Rhodes,Orfanato,Heather Fowler,Pichincha,Pucara,San José de Dahuano
1465,004ba44496f44adcba2690d66af7cbac,Latasha Johnson,Servicio de telecomunicacion,Tamara Meyer,Guayanas,Latacunga,Ramon Campaña
1466,fb1f0f86501d49b79dca22b471465e80,Hunter Diaz,Empresa de ropa,Brent Carr,Los Rios,Chordeleg,Tambo
1467,28fed2323ff2403fb4c10898722bd2ed,Ruth Friedman,Farmacia,Morgan Smith MD,Napo,Pinias,Muisne
1468,d5434da539a84b21b6e6a3ac827d0ba7,Nicholas Owen,Empresa de carros,Robert Diaz Jr.,Manabi,Moncha,San Gabriel
1469,f12148590ded406894f8537e4a3036f9,James Baldwin,Editorial de libros,Michael Aguilar,Galapagos,Tisaleo,Bellavista
1470,5d5ca1e6ada946748bc5e0cd7959602f,Kevin Garcia,Empresa de juguetes,Gregory King,Napo,Cuyabeno,Luz de America
1471,510c68ba30314ca5b5adfaa6065b33a9,Sarah Parker,Orfanato,Rebecca Perez,Zamora Chinchipe,Antonio Ante,La Libertad
1472,0ff6c0ae22474aadb1b09c1cee8366d3,Krystal Mcconnell,Empresa de gorras,Pamela Wheeler,Santa Elena,Arenillas,Patate
1473,e8ff40cd735c4cf08f8aea4615ab9ff6,Brian Shelton,Ferreteria,Patrick Miller,Azuay,Atahualpa,Quiroga
1474,ec74c9e6656f4f7d9b54902cbdefdffb,Kaitlyn Elliott,Supermercado,Jennifer Mann,Esmeraldas,Pedro Carbo,El Limon
1475,4f313a8b38264b6994f12acf1a29f8c4,Alexandra Bailey,Empresa de telas,Jaclyn Ryan,Tungurahua,Loja,Zapallo
1476,193bbcda89c445b6a68d3d767a61646e,Francis Pena,Orfanato,Curtis Sanders,El Oro,Pucara,Puerto Ayora
1477,5d3db19359264515ba62846f925de10c,Phillip Alvarez,Orfanato,Steven Carey,Francisco de Orellana,Cuyabeno,Valparaiso
1478,6e88762168be432093e0713d4c931b9f,Roy Taylor,Empresa de ropa,Nicholas Zuniga,El Oro,Quijos,Capzol
1479,37674d29b9f845f18ff3d478c13b3d64,Angel Stewart,Empresa de alimentos,David Pierce,Cañar,Cuyabeno,Canuto
1480,f8e5dafe282647aead0310d1ed2ffbe6,Angela Black,Orfanato,Stephanie Schwartz,Loja,El Trinfo,El Sangrario
1481,adcdce8f71da47089892e57242e62c77,Tiffany Johnson,Orfanato,April Harris,Zamora Chinchipe,Guayaquil,Avila
1482,5a04a8a6fa1f45e3ae76bf69ebeb04a4,Leslie Watson,Orfanato,Brittney Brown,Bolivar,Simon Bolivar,Nambacola
1483,b021264a50fd4d039000467bbccce6bc,Michael Williams,Orfanato,Jose David,Francisco de Orellana,Montufar,Tomas de Berlanga
1484,18ad562945044f04b689ea8472964bde,Kristy Franco,Empresa de gorras,Susan Bautista,Santo Domingo,Palanda,Salasaca
1485,058bbd952689472caea459f071dcf8d5,Casey Black,Orfanato,Gabrielle Thomas,Santa Elena,El Pangui,Larama
1486,6b3d33f9697b40a49015cdc822aee4ae,Cindy Deleon,Orfanato,Kathy Roberts,Manabi,San Juan Bosco,Tambo
1487,a440a6c10c5b4f5c9a3a3dc0a7d9cc5b,Michael Johnson,Empresa de carros,James House MD,Los Rios,Chunchi,Llagos
1488,dbe4e4c8ad644dc6bc0908f839049993,Kyle White,Orfanato,Hunter Garrett,Cotopaxi,Tosagua,Tambo
1489,5dfb7eb00f1542b99270175d764ccf7c,Dr. Gerald Cox,Empresa de telas,Vincent Peterson,Morona Santiago,Isidro Ayora,Loreto
1490,8b527db637b742219048c436687cbc5d,Kyle Keith,Orfanato,Cody Rogers,Zamora Chinchipe,Camilo Ponce Enriquez,La Sofia
1491,96da2ebd99f347d69c589cd8bd02a053,Daniel Moore,Orfanato,Paul Johnson,El Oro,Balzar,Cahuasqui
1492,ebefd18953e54ca6bdb67b68474d1c4f,Eric Gray,Orfanato,Joseph Nielsen,Azuay,Paquisha,Sinai
1493,eba4654b239a47839c9af606bf134f60,Sara Jensen,Empresa de electrodomesticos,Jennifer Simpson,Santa Elena,Suscal,Oyacachi
1494,ff193f1e9bf24c1783ff9165266c8ba1,Deanna Rogers,Orfanato,Jennifer Crawford,Tungurahua,Huaquillas,La Candelaria
1495,638ed04a27bc4b0d87a451e59c95cccc,Christina Harris,Empresa de software,Kristen Frazier,El Oro,Sevilla de Oro,Oyacachi
1496,78e0e92736cb41798a90d570ed79809a,Robert Gonzalez,Supermercado,Tony Thomas,Napo,Santa Clara,La Matriz
1497,d774438ac40e46dcb54e419fc0ae4ff1,Jonathan Booth,Museo,Dale Morrison,Pichincha,Arajuno,El Quinche
1498,81ef45359421446f9ca6a0af18d25094,Dennis Patterson,Orfanato,Kevin Henry,Chimborazo,Babahoyo,Santa Clara
1499,7396fd0b0fd344779835c74f13fc1252,Sheila Price,Orfanato,Christine Duncan,Imbabura,Zaruma,Borrero
1500,7329fd54818946f5a346ceb1320ba0a3,Craig Mora,Orfanato,Samuel Ray,Los Rios,Salcedo,Caluma
1501,dab4f413d3fc4154830ec8a910268ebd,Derek Richardson,Empresa de ropa,Charles Simon,Cañar,Pangua,Bomboli
1502,f73086477bf04f3c8f65cb1724000564,Anthony Marshall,Empresa de software,John Martinez,Pastaza,Chordeleg,Cojimies
1503,51178813157e489a9deceedfc43d5ede,Dalton Patterson,Empresa de juguetes,Michael Townsend,Santa Elena,Portoviejo,El Carmen
1504,47eefdf3e6144900b05f8862d2095852,Holly Turner,Empresa de gorras,Allison Simon,Cotopaxi,El Pan,Patate
1505,5727db46235649cdb3939661012a2e58,Amanda Tucker,Ferreteria,Sara Williams,Napo,Pedro Carbo,Latacunga
1506,a75eeb1557934fa18c11f9cb46c6608f,Kimberly Alexander,Museo,Jacqueline Pittman,Morona Santiago,Santa Isabel,Azogues
1507,4f62af07ebe242c7b0adec634b0f47b9,Brittney Lane,Orfanato,Sara Bradley,Pichincha,Daule,Manga del Cura
1508,d11e24028e534ff5af3ec14be0740152,Philip Ramirez,Orfanato,Christopher Santos,Chimborazo,Baños,Santa Cecilia
1509,979407a32e5e4a46858f0b705437fa65,Carrie Maddox,Empresa de carros,Caitlin Burns,Chimborazo,Esmeraldas,El Esfuerzo
1510,f2ffaf8ed7544c14b7ac48abc15ededd,Samuel Martinez,Empresa de telas,Sean Welch,Bolivar,Putumayo,Canuto
1511,2510fc10651b48b78b6b76c0a1aa5ef3,Samuel Norton,Orfanato,Mr. Stephen Logan DVM,Carchi,Portoviejo,Capzol
1512,9d1318d2548b42beb2868fe7eba0ee77,Dawn Duncan,Empresa de software,Patricia Tyler,Zamora Chinchipe,Cevallos,Sarayacu
1513,51a49cef1467420aaba1037a3a10109e,Benjamin Gray,Empresa de software,Jose Wheeler,Galapagos,Rioverde,Lumbaqui
1514,fadcb04192f4486e91da13aca7f1b67f,Daniel Holland,Orfanato,Anthony Mitchell,Los Rios,Puerto Lopez,La Union
1515,3ec3b68d04ff4691b430ae742b7d57ff,Christine Robinson,Orfanato,Dana Ferrell,Imbabura,Santa Rosa,Otavalo
1516,48a010afe76547a280ae3a717fd7ec50,Daniel Smith,Ferreteria,Brian Wagner,Guayanas,Mera,La Iberia
1517,710f544fc0014771bf42fa1a168258af,Ashlee Williams,Empresa de software,Kaitlin Mccullough,Morona Santiago,Saquisili,Canuto
1518,2d614e18218142feae1b74b595daede3,Jamie Dennis,Orfanato,Mrs. Kimberly Cummings MD,Zamora Chinchipe,San Pedro de Pelileo,Santa Maria
1519,1fc707d276e8472196693d09c473520e,Pedro Bond,Elaboracion de instantaneos,Daniel Barker,Bolivar,Olmedo,El Recreo
1520,88ae3dad1309459190078ea8c46caf52,Brittney Downs,Empresa de alimentos,Marilyn Herrera,Pichincha,La Joya de los Sachas,El Limon
1521,6adbeca706804ab78d9f4c458a8ee6a0,Austin Rose,Peluqueria,Zachary Christian,Pichincha,Pinias,Deleg
1522,a54dfbdf7a944e5da76793d7a1bc953f,Lawrence Butler,Orfanato,Derek Cuevas,Cañar,Vinces,Paquisha
1523,1f35bf617d8c4ccea237d63c12c2a516,Mr. Justin Oconnor,Empresa de alimentos,Brandon Montes,Los Rios,Putumayo,Tarqui
1524,110a21d8b30a48bb957b1f745f173ce1,Lori Alvarado,Empresa de electrodomesticos,Stacy Hall,Cotopaxi,Pallatanga,El Pangui
1525,272cd5af35024727a3cc893823c21468,Kenneth Rodriguez,Orfanato,Brandon Middleton,Morona Santiago,Zaruma,Echeandia
1526,b20d504c0d70445bae7feb8c29920952,Courtney Benton,Ferreteria,Jane Moody,Guayanas,Rocafuerte,Guadalupe
1527,0864f807e4504c8a88756e06bc540bd4,Kimberly Morse,Museo,Lisa Evans,Pichincha,Jama,Ballenita
1528,62e63d5b0fe74a1083923d709b70cfcb,Casey Wolfe,Empresa de zapatos,Tracy Freeman,El Oro,Arenillas,Chuga
1529,d2ca58e816a640749ca894690c2d1b0f,Kyle Henderson,Empresa de gorras,Charles Carter,Pichincha,Moncha,Chaquinal
1530,fc8230efe6464ad6ad8c1933f19f5c2a,Crystal Payne,Empresa de carros,Julie Duncan,Chimborazo,Jama,Cumbaya
1531,9552341598a245c58cd452dbf5c8f55f,John Shepard,Empresa de electrodomesticos,Terry Mitchell,Cotopaxi,Pindal,Luz de America
1532,73639f45c2a7415cbaafb8bac8803bce,Drew Johnson,Orfanato,Manuel Newman,Loja,Valencia,El Sangrario
1533,34a8a99bb06d46d5a9782cb0eef66f36,Katelyn Rivers,Ferreteria,Natasha Garcia,Imbabura,Montecristi,Bomboli
1534,ac91c54cab5243aeb8baeed2df6e0ba8,Luke Harris,Orfanato,Ryan Neal,Guayanas,Alausi,Santa Elena
1535,4a22043d99314f88ba0350f153420b02,Christine Cobb,Empresa de electrodomesticos,Gina Rivera,Santo Domingo,El Chaco,Santo Domingo de los Colorados
1536,683f9237ecc74110b61be468c9100674,Nancy Lopez,Supermercado,Lisa Brewer,Carchi,Samborondon,Cañi
1537,dfa7066be8594182a151a39bc7f7d7fb,Michael Bond,Empresa industrial,Daniel Williams,Napo,Santa Cruz,Santa Rosa
1538,b4a91359d6f5437dbcb810995c6e19d0,Bailey Hoffman,Supermercado,Melissa Hernandez MD,Sucumbios,Santa Lucia,Lumbaqui
1539,6438bb1d86224723b19d23836363aed1,Ronnie Sanders,Editorial de libros,Steven Rodriguez,Azuay,Salinas,Yaupi
1540,641047062e6748888d42ccb256f5189a,Thomas Kaufman,Orfanato,Jeffrey Hogan,Guayanas,Buena Fe,Cayambe
1541,268e6d26eae0420989b7395ab251425b,Luke Smith,Peluqueria,Robert Munoz,Guayanas,Ibarra,Madre Tierra
1542,5f31262826504d0990d7acfe949b98fe,Kyle Glenn,Empresa de carros,Joshua Mcdonald,Tungurahua,Pasaje,Pelileo
1543,75291e2a24c04ef091f91f8037275f9d,Abigail Harrell,Ferreteria,Natalie Weiss,Sucumbios,Samborondon,Taisha
1544,35b650fe2c9d4b019e61f44d1a46b4ac,Isaac Perez,Peluqueria,Roger Cruz,Morona Santiago,Mira,Salinas
1545,371c414853e54df9ad0ae22462657d19,Dean Thompson,Peluqueria,Jacob Lopez,Pichincha,Nabon,Ecuador
1546,38a4cb3863474a5682f2cdb43e34aef2,Lauren Garcia,Empresa industrial,Lisa Martin,Azuay,Santa Cruz,Sumaco
1547,a1bd36520a5747e6910a0ab2d895f286,James Oneal,Servicio de telecomunicacion,John Berry,Guayanas,San Miguel,Tiputini
1548,976e4cbc6f6b46e3abe0c6f653af7190,Jordan Harris,Orfanato,Jonathan Macias,El Oro,Chaguarpamba,Sarayacu
1549,6bba8544aae943d3a21b857afb5de859,Peter Johnson,Empresa de alimentos,James Smith,Los Rios,Zaruma,Salasaca
1550,583b1feb29904517bd4fa377f6308046,Cody Frey,Empresa de software,John Martin,El Oro,Camilo Ponce Enriquez,Tarqui
1551,5fa5214ab25f4370a1c83016a86683cb,Thomas Gutierrez,Orfanato,Daniel Gomez,Cañar,Montufar,Canuto
1552,98778b7960bd4824adea2f215e176990,Michael Price,Orfanato,Jonathon Anderson,Pastaza,Sucre,Ciano
1553,e2fa7efaa649405bb076fe31516f705e,Antonio Barnes,Orfanato,John Moore,Carchi,Baños,Quiroga
1554,4e98dee8f29a40a58f224efa9d0540c4,Katie Johnson,Orfanato,Shirley Lee,Santa Elena,Huaquillas,Ecuador
1555,677b5c9ba94b45de983e6ba9c11eeef3,Amy Castillo,Orfanato,Donna Jackson,Azuay,Simon Bolivar,Quingeo
1556,455bb6700b054ad787835ac5a487604d,Dakota Price,Orfanato,Andrew Hayes,Pastaza,Espindola,Matriz
1557,7a1dedc954a04efebf1203f67f574a3b,Tyrone Garcia,Empresa de electrodomesticos,Zachary Patel,Napo,Santiago de Mendez,Huaca
1558,5da425b2fdcf4b4aa5095c3ba382ce33,Jessica Smith,Elaboracion de instantaneos,Gina Cox,Sucumbios,Gonzalo Pizarro,Cuyuja
1559,3ac3980be5bc4eb688dbb07dcb6c604b,Terrence Sherman,Editorial de libros,David Johnson,Esmeraldas,Bolivar,Casacay
1560,53d599e5c7614838bb3703b52d3e482e,John Anderson,Empresa de zapatos,Daniel Bonilla,Cotopaxi,Quininde,Ducur
1561,c15119bc92d5452c8aab80f069b0607d,Dr. Alan Paul,Empresa de bebidas,Steven Evans,Santa Elena,Cascales,Cononaco
1562,5ebea0416b164464a3ef65ed7e7772ce,Deborah Rodriguez,Empresa de carros,Maureen Garcia,Galapagos,Valencia,El Chaco
1563,eb6696aaea4f4af1b64a26c42deb5741,Theresa Thompson,Supermercado,Ashley White,Azuay,Santa Rosa,Santa Maria del Toachi
1564,5a5a28413b2b43acab4fcdb1eaf23189,Tyrone Murphy,Orfanato,Benjamin Cooper,Pastaza,Baba,Garcia Moreno
1565,46e5c39c181b46738cb8c25ead71956c,John Gibson,Servicio de telecomunicacion,William Vincent,El Oro,San Vicente,Huamboya
1566,fa28dcdf44f94fe582916621f113766d,Cassandra Lowe,Farmacia,Ms. Tracey Ramirez,Carchi,Chaguarpamba,Tundayne
1567,e0c0dbffb1414fdbbed0ab41ad2322fa,Christina Brown,Empresa de telas,Andrea Ho,El Oro,Quinsaloma,Archidona
1568,c855f8b66115490cb5dd3c6320233e23,Leah Black,Orfanato,Stephanie Coleman,Cotopaxi,Yantzaza,Shimpis
