,idpermiso,nombrepermiso,descripcionpermiso,statuspermiso
1551,c31f1ae6814e4e779f0ed9a4d00e042d,Delete,U6yHCS1Pv0q4YqwZVF3Cr35hR,Activo
1552,4d1e360e70f64c12b613ff59268f416c,Read,7TUHvwX6w50q737DpvfTbRhya,Activo
1553,902d43cd942b464fbcd5d483390c6f9c,Read,VDRJmpjyUY4EOj8Ud7lmDAHUK,Activo
1554,988ca36133894bbe8a758698ccf5090b,Read,rEZiR3C7DJqZDpgSuAn21jWDf,Activo
1555,f019adafa02d49d786b65f3e2a724a3d,Update,6oSci38l7mDz3WWGpQtqevB1x,Activo
1556,76fe3dc2bfa546d8b1a39cd662c094f0,Create,jch37m7O1fgrGL8840rbfvev4,Activo
1557,55e238a2a54a4e2b9d5215f0ffbedf36,Delete,jIgpILINzkSPcSslX5hMQQqXP,Activo
1558,2653d5a929a24ddf9ad0072ba5862b98,Delete,MWjsNaGQGeCBXI3Z7NuANL9Ne,Activo
1559,1e1fb7b2270c48f6a8442105dd6f1001,Update,MkAcJSPBnTo3OttohSFH5SiOs,Activo
1560,cd006353e9244fec9d4fcd85c40fd6e4,Update,jCNSibAJQLdIP5BvorykLkB1B,Desactivo
1561,05b67966adb64c429556ba2a7078f385,Delete,THOemTwCsuN6H8D1Hr10Frdpi,Desactivo
1562,65215a27569b45a88d56d5590e933b0f,Read,UoiaN6kAtTsLnP61IJEDDXpPF,Activo
1563,9dbff82783e44690b8211b82135acd7c,Read,FuFjcUBXCzP9i8WrvfEAuEufu,Activo
1564,9c4fef87b3d34dc090a4b154bfb06c94,Read,Ld9SHfVQ3nhAZ6mNhWNFel9UI,Activo
1565,cb2608f514c7440da04abbb5ed20c78d,Update,g68ucGG17mTRgoJ0K4Sbgq6ok,Activo
1566,84084a8b375e4b88bff0ce98b3b5302b,Create,JlnIKLq4gauK2JlK8sFk3XTE5,Desactivo
1567,f6beab1e7b474143a7562f17389700f3,Read,2uYfqx7ilZyMYD3ybjqzWjexA,Activo
1568,98a87af974f7410fb522f55229353807,Delete,5oTZs47j6IQslFLxN78GdEqVI,Desactivo
1569,754145302f054deb8392d4b409b322ec,Update,dqCVlHizo8C3rG8As3H7WEopa,Activo
1570,116a7a34dbdf42b2a45060e3df53a2ea,Update,uTmFzPhEW3ivHCLePpJBEsK1s,Activo
1571,72a117727f65442b89d59d1d86bf3a8d,Read,jPmv5XDORJ5RDWMOrRYYgiSyM,Activo
1572,2cd2af76f6b14ba1b41cb43d4aeff7d4,Create,aeP1NeG8YMq7LGITTax3jT1sQ,Desactivo
1573,1feab5b9b5604ce7ab4126fff2c35867,Delete,1eb9lMgq6HyLXlnWa1liURdM5,Activo
1574,8ca2c01a17414af8acd372844650a7ab,Update,foOIzYqUlakeGlDAg7W281bWn,Desactivo
1575,83a9b8e7ee114897b58ba998bafac12b,Read,GSTa7aG4eMushZrPItwc47SzP,Activo
1576,72d8d769f5df4de19770ca5c795c83d7,Update,5lxVs7ERFkHKgJJKF6rT3nU3s,Desactivo
1577,dc2477f5c9c049b9b47d6a05e979bfa7,Read,qabBq8m7g8whZEuWhnfo6ZGgm,Activo
1578,78cbd92be232489e8cee5f12dbe9b18d,Create,mWPdbfYugYcjDOhXg6zMiklsI,Desactivo
1579,c12ed0b5282e4ec289706951a8e99129,Create,wlGbwx4WMbfGgNZW0D9E0BUUP,Desactivo
1580,75539e3bcdeb4ec185b54f5599b745e4,Read,rPxgMGGwwUlcKirxi8yK8oIVO,Desactivo
1581,179832899f1142f191dfb8ff5469f290,Update,a2NSKXbgJdh7AzgOoOs374eMY,Activo
1582,9bc3a61289e84ebea80883f38d6cdcd2,Update,wHkulXV5Ucei4QfXWyvPtFpNA,Desactivo
1583,8a9246e63c5148e793bad67757fd2ee2,Delete,vW3IlQh85Hi4dJiXsQkd1GRIo,Activo
1584,fd4c82f41527409c82cb70ce8ee03803,Create,3PmOgzobDbU6Uv7Xw5cFOqCBQ,Activo
1585,00d5e934322f40d3b0a4dca924d367f2,Create,PHTNBT4rNSV5fQdlsoGFAFbPW,Activo
1586,1211700ba7ff4904bc0446b8e72fb9d2,Update,3JU6JZZLPNvy0UELnS8Ht3hmh,Activo
1587,e195f8266b2840bcb30b6153ea038125,Update,F1QruheC7hOwi5KHBXtE1qDtX,Desactivo
1588,057f274099aa4ce583c53e2e1071a4d4,Update,w3bAl0jePTDzsgu3PuVB4iEDA,Activo
1589,451e64184b8e4f2d98dc3ceecf143929,Create,OYAdCPST8tTdp4RGNQ1btz8sN,Activo
1590,29aef3ad985146ce9476da860fe5f332,Read,0Lt3AQ1mQImQpi4ZjsNgw5lVo,Activo
1591,8430996536df4d158ecf6f6457a4d456,Update,4MVoz32JjD1ZclYahNmNMXi0w,Activo
1592,333a75b18f1f44c484b68d3cc7cc1361,Delete,BzJ6RzJp0p1l0MjVuFUbCt8bo,Activo
1593,159d7ee0740846c2a8f2cb78bf639c8c,Update,OLEW3s3OoeafvA16OJSwXOWO1,Desactivo
1594,57c5fdfaeb48422d89718766a29ad80f,Update,aidIfp1r9z55GPsK4M0v40ulW,Activo
1595,74868272c6154ba19e000e16e0f54b6e,Create,hSveROZGKNSnwT6JWUS9G12BC,Activo
1596,be354edf3ec840c6bdb1a63718045d8e,Read,1XsiyCK65KeVmytckREF2rGsr,Activo
1597,2c45df02cae2442c8e9349ffcc6d5d38,Delete,NXOfpm5bKLZyjPwMWlc3n3SpF,Desactivo
1598,82ddbfd1eec145a780a71f41d8944556,Delete,U3UOGr2RuCPDb8ZWpRhgCtRqP,Desactivo
1599,913973f5e98547f8bcdc09a5e717ef36,Delete,T481Ooj0mliZmD1tAQQvLLWht,Desactivo
1600,abd4902542d344acb253fc990f00e20f,Create,oqbycb1lyYHcu7mPDp0lIdoR2,Desactivo
1601,9ee612dc9bd844c18f1127cbc0f6089c,Read,VtVyNzVbwMbFvHitdXIaeFe6K,Desactivo
1602,bce240d09bd040d7b859fc83c67c90c9,Create,t7J4bMjS3VH6vY1Vd4TJ36MUs,Activo
1603,4ec67c1eaef94fcc884a3a915049a19f,Create,dszjl0c2g6kCwAkW3pSfgBqDf,Activo
1604,beb15c2b5c2342da8256e8a24d42f755,Update,V8BVLNmi5JOAX5SXAwvDBIt4N,Desactivo
1605,7ce64bb016f2457f9ce8930a3c87084b,Update,9qVUJzWghMhjmoBeyq1c8x8Ug,Activo
1606,c9063e7d6dca404c9800bed2e5c5bc4b,Create,vv9j5DPHFPWrjkm7QckcSiTza,Activo
1607,75b789e4d0434aad9eed44fad4ee81de,Delete,O82j74LPPXwePV0jSamkzCxu4,Activo
1608,5a8d5bcf4ff54474950feaf1fdc8bf38,Delete,bjoG5kSDOlSQjuyplJzKjCUu2,Desactivo
1609,9ff7fe4937bf4bdbaab013ceb2a21bea,Read,X1fqc8VTeZEfhjyQyLiV3RViT,Activo
1610,1190cd16f8384ed1ac177dbacfc3c0f7,Read,hxnpAdtHC3URsJ4P3Vb4iVJV4,Desactivo
1611,801cbb55e9c848dd806198812679f0e6,Read,JXf3l0KUhbCsWvcl1MTbKHSMP,Activo
1612,a675a102a38141c994090e5f1729465f,Update,qFQlJivwjgdcZASo0hn6eNwGq,Desactivo
1613,5f0b1b689d7e489f92bcf28d86f0918d,Create,LTZVU09HVLAR3kTtUNr7RKEiG,Desactivo
1614,e00de25018384e16832d40afe13d8072,Update,cCzk0Sg7adYZ8H23qjGdNTMKM,Desactivo
1615,ea82a4c51c92447ab5692d01e9b71b9e,Create,V0UWKgxDnYw1r9ZnKzXWq29XY,Desactivo
1616,90f36000050e40ef8ef95e610f577a00,Read,Bf4l24Zz4TsyhGhpRw8SpZq0G,Activo
1617,40167626e77f419a98b24e24eef5ae24,Update,vS20pI8a7Ba1NdKpC31DVjoBS,Activo
1618,ae6e1ab78179462ba98ce0a12126cda9,Read,T8z1RbwklXoRD3AC6uaQ40RX1,Desactivo
1619,f48ccb1de2a24a6bbb0ca28b1f715f10,Update,BmQwlDT2m7ZL6nSUxcfAxXIUk,Activo
1620,311ffa98ade94fbeae55dfa6b7173494,Update,i8kd5q3VcCsO6siIVabSgefYq,Desactivo
1621,34bf5c64c06a42f984e6b27306f62674,Create,eH3m78u3CaSFg79LA4TDkgsto,Activo
1622,e5d8149e6d6243bda61c07fe897ebe1c,Delete,y6ilvDtNSc9q4jXR7qWofyYpf,Desactivo
1623,e393bc8cd22440a99cbff6fdf96e945b,Delete,Z1ZegOBd4fc4BMbiuIxeyWqLS,Desactivo
1624,77081c558c6042589dc229801c93cfeb,Delete,HlQk2N4xhGktWANlKFSxa1agD,Desactivo
1625,39b241dc3921487c888f32019b8033fc,Read,AMp2QrIjN2IfzwrAwOW9AxQr0,Desactivo
1626,40402ed1c19b4fa5a63c8f7a4b5e3b6c,Delete,Xlwfxnb06SagN8mBVL0FnZAXR,Desactivo
1627,fb30d5161b4e4e63982068b6096ef431,Read,VQUv6nghOFY1Zoyxcd13L7uf5,Activo
1628,d91a1efeeed2478392426412c5a2d71e,Delete,zkhCA4Of6JXH5cQNGxgz6U4st,Desactivo
1629,615d5257108544f1bbb9a4d8f960641c,Create,1NhmTYpiaTcg6oozcadlvBSic,Activo
1630,f933ac430920405bb03cc796ab9c86fc,Update,tOwnuEg1iwXpLheuhAeiVcXKs,Activo
1631,81800cb39882416f9ad46066d87c5ba9,Delete,JVWF9HfqvP34P7Hf08F7JIIet,Activo
1632,b143e0d4cab446838e29d18f7abade14,Create,jp78w3tnnXOYMN4X8HERldv92,Activo
1633,487c2c99d90e4b9aa86cba54097c077d,Delete,7dYuN2OHV4R09TwOwXu96Gaqr,Activo
1634,a4f38f9f88164114b91c5f8ebd8f2809,Delete,rhAtKSzsFM0NsvyaKruIV1ogE,Activo
1635,109ea3800c2a4c389ea8d2396a075ea2,Update,qdznzJFUROJ4ChRLuaUaNDEq7,Activo
1636,92898811295c4ab186172a1170714a6b,Delete,KYVwcEveKNC8FSV4BfeyOPFHA,Activo
1637,8a4b0543f5c44bffb7253997d47c3ce9,Create,ryb1SOqYIi1xixU93PVkXqt1F,Activo
1638,1968dabeda3845c6912dfa484cc6289b,Delete,DwJ4ylqxd5vuoCAhxZ2DovPAR,Activo
1639,9583000ddbb4489f8265180d36e13a04,Update,zIY7yvFu1ZZ8W164JXAjELIAR,Activo
1640,31f3e371dcf1448c98c5591afc8fa025,Create,ovQmhBH27jjiu4C9dS5aJcnFm,Activo
1641,aae0c5a473b646f582c72eef2ad72016,Update,3hFWg5k4g3fgCb6LlUYlZezlf,Activo
1642,19717ff4a0604a3b806e8cf38b68d299,Delete,kggMPUNgOS6HWdIpKsBTSghog,Desactivo
1643,1959767723794ca8a35e916d91098469,Create,MyLnOLdZuAh0znJW6aPYGdXaj,Activo
1644,02c64a3ce00f4014a6093c7d5c5ef737,Update,gtpWsuvcJUCHIVXlbXfmTRfB5,Activo
1645,ed6a97ff067d48ce8dd359f517dda1a5,Create,ecUADAAwPFBoZ2FC1d7qBTcvy,Activo
1646,24f5064553024fadb159b5b936b10a18,Read,KW3PSqAJBAxRLuP9YPiZQlbvB,Activo
1647,5aae3dade3f24ea4af52c3604953a59d,Delete,QTHUJdhS1rurE9UzbEyN8lxBo,Activo
1648,166e7b376ad74d8bbcaab5659d963ce6,Create,e4zaus3glPa0KhqFWWHP2I4DO,Activo
1649,1b758939e7004ed98b56b6aff06fd096,Delete,mwK0BPVF3cJNDZevCIRwLlHnl,Activo
1650,221a3970fa374f0bad5ac71319a4fb56,Delete,agJ2gp3D7tPCuvMX2ILWsArVk,Activo
1651,c306f2039325471db23ed98391d12b8f,Create,hIzWYmfpMZupsOW7dJmmQ9M4w,Activo
1652,dfd4e153cd0f4ff99146f8fafb6da044,Create,khIyVJmtXt6jPvhgeHsbPWG9W,Activo
1653,bcb5dd04944a4ddbaaedb7b88f956a63,Delete,i7riscxAY4t06L9VfCvlEWWtD,Activo
1654,27bf0a401aa04209aff353bac2077cfe,Update,nevmfo8SFOuFV1Q0chQo9r3An,Activo
1655,a9a9251da8ce4835aee0586dfa7ed1fb,Update,Jk1l7jYFzLPzfYjFnerLMzsrS,Activo
1656,e316ae0546b94317ab0b81ac723be313,Read,aHBmxcSIodS6O16buVpJQUSJS,Activo
1657,ff23605c39134b3bb350872c0fdfadb1,Create,8jFVNLGjUB3SO1tXzic95Imcc,Activo
1658,8ee3ccbc3a0744ffa8e5a4f7432b5907,Create,Jaiz9d1veBlX7De5KlyKTM0wu,Activo
1659,ff21585dd42b40b3a618a4b437d5e096,Create,FlXj5l64nwjuJYQ3hQp0ncHbs,Activo
1660,5c9bdeff3c284f05bed6f7be5653574b,Delete,CY9T2qhg5Q5wr0aPjdjspt872,Activo
1661,6f18924877e04443a8d50b132d905b62,Update,0OIHrLYX3SrJaXKpyqZuv2CLJ,Activo
1662,1d553af13e554cf98874805c807b53fc,Delete,2naRYGz8EXIgWukwqyfKqiChV,Activo
1663,5e4ab9478f74439d823f6a062be6d819,Update,DPihgPHCZl2jGMImCm2IHbMB5,Desactivo
1664,9bbdbc046bae4a7a859cbc0ab4c54f3e,Delete,LiywCvawo927owvN9NjhwBx5j,Desactivo
1665,a5ddfff4d77749459b138e3d8d562331,Delete,Zl1PhuuTzzMku1jLF3OQyBjqJ,Desactivo
1666,d9d61efddf114ff0985634e836767b61,Read,LMLcvdJgMBMRTLx5DhbrfkHox,Desactivo
1667,6ea449c9a11148ecbf6d74e4ac25ff02,Create,aoyXdteVFil9wnTtsYIPipf5i,Desactivo
1668,9ac037f2c9054be59055a2c146604a55,Read,VfuMz6o66wKJ6hjdZToUB6iqF,Desactivo
1669,f88b659da9d340dfb7875a75faaa6b7d,Delete,QieViGESF7lwKpNvFaE2caond,Desactivo
1670,f24ff20673a6428b8e1a3cf96657aaed,Read,vgfD127OtIEGbAxtWNsYR9GCm,Activo
1671,67066a2e475b465a8c1fcf4f4ca2a795,Create,tn5ptzNOs51KxEkStpMxyb1vq,Desactivo
1672,162698336f684f77951137851f17ce02,Delete,SBEm3rPnbDRxd98vWzgmZaBiW,Activo
1673,bb7aa4ca6a3344f3aa482edb755b9780,Update,lcpjIy4qxFGH79ieeCcwGVBqD,Desactivo
1674,b01de7de05cf408f8fccfd6caa0c331c,Delete,gfDAhea9bOa3ygsDRBjTPz4UP,Activo
1675,c4759f4c67894b6c92a246349e0bdf88,Update,bJZJD93nbJZ243apW3E53cNYt,Desactivo
1676,69179c667aa246c8b08902658270befc,Delete,KJv31kimUV0Wj7ephhQwR8Wvp,Activo
1677,5ef99472b34848a98328496d65a9d2ea,Read,setMwiGKbBOHMzLL89yIk6uFq,Activo
1678,c9d5a3720d0e4fb385e6b0332545f6a3,Read,gqCIdGI5I1KhNDQI0nUYrKZ8F,Activo
1679,faae6f427a3a41d787c2ee485267f8bd,Create,AlNlNmn2NAJBWzZSmJx4c9LE1,Activo
1680,4dfbc5fcfea94032af277171a3ae903d,Update,vzz5FPZUPlR5rCEoT7gr6lL5j,Desactivo
1681,a59cc21e3ea04b26912cdbf3cecf0106,Create,iT1IrbqsAkfIrQT8Jwqb7KnE7,Activo
1682,830bbd7f73e84565a5c0f19048fa9f36,Update,mHDeUSoxzVqYYtP100ymQaZae,Activo
1683,bb3b1162c23e42baa670e6c3e0f66f32,Read,xeUWHoqVbTAFrDmThL2YIy0JP,Activo
1684,f3db3d3576f0446e87d061829523c67c,Delete,6Ya4JXjveMnGhiqOEA2NEjuYq,Activo
1685,6aad0ba5153d438b96ea272cdb6d5666,Create,McHt6umja1TqyugAis2W7vNeH,Desactivo
1686,74957da9cd8c4ec99044bafcd01c57a8,Read,zLyhVzdUMlYX4NlXXlritTVcc,Desactivo
1687,decf6f5669474471bff4c8121c374c99,Delete,jOUxr9onCVGoqsw9DXR7qTqKz,Desactivo
1688,f7a9929db0cb43a782f856ced740b8f5,Update,mQIyN49ZRCR7OlgN0ZVZ9R1ww,Activo
1689,147bf6239256474296b40f793f506201,Update,eeVpCQrtSS1yu9298tzPVQP2H,Desactivo
1690,7412a3167a7941f8bbbe913cd4d26e29,Read,EZ5OThjZcsmE4yJbaFAwvAIJ2,Activo
1691,b9a54ef007e14ac790c0197f222a0423,Update,qahbK2c7eAPNPwmasvZAK24Sf,Activo
1692,4ade3a07572e481a81c9220d82110aa6,Update,0jO1Jenhhigif0OaIHV7gIWsA,Activo
1693,43f5a57399ac4d31adca7fe391b12d11,Delete,wiJvjVlQ92wg73xMH6vdfkQ8Y,Activo
1694,318bc490273347a8a755b210d149905a,Create,QQqwXxsWpl5Wt3YH4LpOF7rEf,Activo
1695,9f458312f9744a5a9e59ebc4c2ae2282,Delete,dbMOxjk6BRsNvasxnGKUlUH8Z,Activo
1696,7380ca1e9d5844518350db31fe948e57,Delete,PnKA6wctlQY6EoMpFqbQRhPhL,Desactivo
1697,216c23f8a8d14a8b82494e91006dfac6,Read,C8GfUb4ebCZNXjwAfZJIo8VwJ,Activo
1698,42cc3640127146dcacc7ebe960836a68,Create,AtEyGl71vmZ2I3d1V459Boaal,Desactivo
1699,95d784e2d8a94ad3a682329c8244a1d9,Delete,q6bwMlCH1LYCpeKG4NDfYTxiM,Desactivo
1700,e72f93f807234e25b9c7c7f39143f359,Create,IjmC2fhMel5qyRrcF3SZBwiJC,Desactivo
1701,203dc558d35249f3ac3f982dc08a9c29,Delete,Z8ht2DRcMP2ylNQuSoCDA9F3L,Activo
1702,3130b09f7421452698adc8a5a440fa16,Create,J0LinZcGCTxCctAzqdHnkMtF6,Activo
1703,3a5af8945317436db2498f00a4840bcd,Delete,uQZYeh4XbPhtpAZHdIk42sXk0,Desactivo
1704,166553495ff541b987f99817d8b38d2b,Read,qsWscB5UE7K6uETu5AK9WAPeP,Activo
1705,fb11fa16199b4e0f99fc5facf95f3df5,Create,LntX3jHU3CAryWbZmGZEMpSg6,Activo
1706,4ea050df35a6438087479ecfb09ce7ae,Read,aSmmWutwYjIkzHtvW8ADrA76u,Desactivo
1707,6adfc558919948d1adc7f996cad962e3,Update,F1ORw1RhkZHpokIijg0n3pyYO,Activo
1708,5b84f3a136ac4ef6b0a94edabafcca38,Update,UPAyQJteigGsgHEXc7nRY7CnL,Desactivo
1709,0902f2b5e94c4fc88fb7d2698eaf6d4d,Update,mF9YrWrLrHTDRceYIfUqrg9ii,Activo
1710,710fd23af9844f0c9631e4e6726de741,Create,LY3EFZ6Ftw81Talw1xKGXkjqp,Activo
1711,4f71a5fe8c9a4c50a9a439b47d130ac5,Create,c4Lih2rq8UFfCKF14CJ1JQqhK,Activo
1712,c4f7a4716cee4937a343c44d8f358f02,Create,hUqK8ywkHY0aRptZoRtYD9Dk9,Desactivo
1713,bd4a518c9ef44b6a85988db677599dbd,Update,LBnYOfQK384Bzt4zZNulEroBS,Activo
1714,bb4d27c3941d42c9a2b04eb20102f6a3,Read,mGdQsNlTuFKoyPIDfW3QX6igF,Activo
1715,287e94e8c9fe45e6beeb0815e8e971eb,Create,dqx72r2RllKcJYX8mppdGaTP2,Desactivo
1716,b20e3a801a0045b596ec8e5585d45436,Read,ox8RnrfPuUsQI83aWmFtGSpdL,Activo
1717,3060f85ef8be4f24833fcec0c6335bc8,Read,8bbd1Ut5eY7Fil5btVZBgFSwM,Activo
1718,0edc2d8bbdb246bd9e4afa65d86d92a3,Read,u3GaOcZaOFjXoiMYAZtupbkxR,Desactivo
1719,f6d2235fd3d34631ab627e78785ca356,Create,GvL2xx05iYGZrKknySLXbOjMC,Activo
1720,41e82825bbc8416d86edcafc340239e3,Read,iZNphh6Kr4dY5d6XszUzv4oiN,Desactivo
1721,96ccff879d3a44aba2a421675dba4726,Create,Dl9QQQpBVKBXvh1b1VXzN7lNi,Activo
1722,b52b691d4e8e41a5b24c99eade1c80dc,Create,bbvgTMxwf1J5eiUvYNg4XZB9f,Activo
1723,3b493aec664342b189aeb0db45cfb355,Delete,fssOHNnO1wwa00KorlreVInVP,Activo
1724,541db2d53f374307835756a1fe8ab0bf,Update,m98FXO6m8VwAOwg1Nq3CAI4u8,Activo
1725,eaa2eb4199774a15b7796ced57c718b1,Delete,ZoxP6cTTyGPSsmVW6v7Fx6tQP,Activo
1726,b10fbfd050a24070b2524e7a23179aa9,Delete,enVeqqxTjGq33M8x9bEBNlAKw,Activo
1727,45570f0d2f3043f9ab561c29198f59ce,Update,ARfU8ubxiljV1A0BfyZyYsdyz,Desactivo
1728,6dd30278171143bd8d629f24591a7175,Read,aemzWf1C3jQxwG4bBPBlCaM2j,Activo
1729,f296214cc0704351b99f39cf8c6af181,Read,K9W8HpEkI9wEjLMD0Femk9ETy,Activo
1730,ebff559b5c3d4a80a4edba1728777e43,Delete,pxbbyH5xMm3Me8HCl6nvHdxNv,Desactivo
1731,ee87de7fb4674ca88184394916946bad,Update,NpzY9kedbsRMF5BSwxjG1WTlO,Activo
1732,d3848624e19c4392a1aab41b1e1d24eb,Create,GiwyVU4oIoLpNBEh5B3imoMww,Activo
1733,6b660bc4813d4032bdc650690db96a05,Create,RoXMf79pthaXOJiiOYjnetPLj,Activo
1734,9bfc34084b1f4bd3aa7e6b39ec326af6,Create,WP1BObYWrJsUpNi7VsrIa4HnN,Activo
1735,8d981706ec20456083af28c619c16666,Delete,f239o62LrbrostORFTlOT9yTm,Activo
1736,30b252d2c258470e92f41d4b839aa077,Delete,4B3PqivI8gq6HW47a1kZz95jH,Activo
1737,91a114eb6b694cf7adc95d39d0f3db80,Delete,uNulFiwCR0xl1j4jXGrcGgws4,Activo
1738,46247969df7a4bb599545dbf7a9b0d73,Create,tl5KxKzRZhaRyP0CsrNRup38r,Desactivo
1739,40d45800e0ad4bf0b00268a6d9a86d58,Create,Bw9C5voJwMsUkoUXOIMEvFqia,Activo
1740,53d067ffe5ca4210ace88b5886adcbed,Read,c1hXIOhR7ZGBoRRv7BXAZaDtR,Desactivo
1741,d65c8a4b615d4fa78da05f9c77d05643,Delete,oeOeEP36B7oqwQo7Pm7rqVWgo,Desactivo
1742,8cf53c219d6646f6a5d066607ac18491,Read,ql0F2T4PK4fZkSeYgu9FPb84Y,Activo
1743,11335fc813eb4d4cb8f3389914085eb7,Read,qbAGYTPTdAy6N5TTvLPSyARu8,Activo
1744,477f1f5f069747e5978519329a8585a2,Read,RpMjbW9Jv3Wz3jjwCqF7GIBMH,Activo
1745,ba2ccc3f512547d89650f022f6d33856,Delete,6xFfRcUy3UiJdE5EvM42f4Hbh,Activo
1746,e95d3715e15b4219a18895832e46ba59,Update,qV67X4mWarT7YqtRB2B8Gm0rp,Activo
1747,c837101d3d1f4963be598a402525cbf0,Update,o2l1IQa4T1GONNoWmI9OGiPoc,Activo
1748,d94275b761e74ebab07f7fb973247757,Create,6Jvwt7xIPsMCxYuV9TqVXl3u7,Activo
1749,dc19b56fc3b64e8e87fd82f129165598,Update,91zbB94cUPyQj0LoVF3mucTO7,Desactivo
1750,24b542e065784703b735fa3e502863fd,Delete,5MYXiYQUDF52O0xSrvb9C7nV5,Activo
1751,af9cc404d5b940f19a0d162a0de8f7d2,Read,2RlLEHH9MA76VXL8wdcYKtfmX,Desactivo
1752,ffe38126085742b29fbd456f3d620d95,Delete,iZjWPHVnNRylLEvGjHyVRBjBj,Activo
1753,9ee9d5532b77443c9d5ac52830417d31,Create,BFh8RnfTu8saHfyKZeJ7GPPj6,Activo
1754,84edfd5e0e7e4167b42701765f0cfe0f,Delete,JJc81akoZGOUBp4RWXD1NsyLz,Activo
1755,ed545ee20fef4c6aa1b91ed42ba3b990,Delete,CdOP7sRKYQhQgh4IIeLvZF5eb,Activo
1756,5edbaaba47b344b6b995b2559438571c,Read,eF8EQ0pZb9MYX9wqP67dqLonS,Activo
1757,d7ed3326b02f422fbc12048cdb0d9484,Update,hsw0CDt9jZC6WmySHtPSTZ3Oh,Activo
1758,886f1fb99c584d7f902779c37fba0cf0,Update,ezFJF1SwlUhO2ut23I9vlk88G,Activo
1759,501050fbd8fc46ca9f5981af171585f2,Update,ZBDJ5EO76QESec22PcXpddPWM,Activo
1760,0b635e3a35ce48cea7a81fa71408d4b8,Update,KVK8nDmFZXMZ0wmbKBcggDhTn,Activo
1761,9c5c5f5c1d294663998e00482be23bd7,Read,LSzxLXqwfY4CRSJZSevqW9SuA,Desactivo
1762,b5d9d1fc625647b49e2b69d0db27f48a,Update,ZU0Elk4YwJ3TJ9w7oKinBKWFr,Activo
1763,54dfb92cb3ae4f568f66a2dbe75566c8,Create,5TxQGOfx1unNHMnXxnrCpmHhU,Activo
1764,8060f867d5eb458f9d537989356cb428,Delete,QmOgObQ0KtS6USaXnyUyYm0Fj,Activo
1765,67b0e0990f6b4228a2f0fb19ab15f677,Read,WF5faMdfq3OJec88X4iITob8H,Activo
1766,f14c983a9a6a459b9dd94036b872e3be,Create,5yWqs82AkwEd1GYvpMD5jDMBM,Activo
1767,bf8610bcdf2f4f4797ebee9351da84ff,Create,JQJ3cB6TbXqsgEPoESrJpsj6i,Activo
1768,aa060e7e5b914239a5f6a5d1817d3257,Create,YzWr6FS3rKfa1aqQoWeu32tBI,Desactivo
1769,b6d5da2115694c1682d4e7f2bd3a46a0,Create,wbB7n5GDJrWYTNqxHDtCXbEjn,Desactivo
1770,eb22cb1d5a1041f189d6382eacd6eef0,Create,tGXcihJGrRL9syQlSzXwukKVh,Activo
1771,5ab64ff7acf04c5f9b8b7c1c574c7d9b,Read,CDz5fAA0bFITpzR6MAiqzSf3Y,Activo
1772,1a96ff15918640f5a619af6e268772da,Read,l8EJsRnRNdvh8dpcuMLjtA51i,Activo
1773,3f0301d035634db299b6c50179d62a29,Delete,PTTuzhiBDLbk6qEK54B1CarDZ,Activo
1774,be802ac37c4345088f912fef6d1cc8f8,Update,MLKX0mlxk0H4ocGtkr7goyZ0o,Activo
1775,1f70d410f917430bba2088003c01f392,Create,ByTaiZiPEL7TJRzwpXhPyD2rL,Desactivo
1776,ef1ade4a38834db29379c9a08365a335,Read,onQu4GdbjtR1gpL2yWxsUecGo,Activo
1777,15a8a0864167481397e220f1d1a01da3,Read,tbwTeXxeBNkHnV2yzR79z9kp0,Desactivo
1778,e8fac74bea2c4268b84cfa0d6d18ac91,Read,1Pi58a1Ss3tSeZ5iMXcFva6U0,Desactivo
1779,cab80810fa8b4129b4cada6b36d85a2c,Update,8tvcms29I3xDDf0A3h5dVBJ3s,Activo
1780,a8827f83676a44ceb75d1ba8ca50d8da,Read,k11ybAJMHToAGU6WFgzmPxPcH,Activo
1781,75739ab15dfe4111afe58e102c5bbd35,Delete,4hHngEpCtW7BA6tUdSCSnwY3a,Activo
1782,787ce7966b544f18ab55783926a43c46,Create,UYKLWf8fzOW8Wg0RshR39FJTp,Desactivo
1783,20f0e12486db4abdb607a61108ab2a4f,Update,CDLQSvuxYHdpxj4DZVOKGlwam,Activo
1784,40287a2286a54667b1ba34c071160638,Create,q3drUHAn1UzKEXve6CZ2elcEZ,Desactivo
1785,dd8f081b3833413cbad7b6890a7b3284,Read,085rcivxc7QxFrLWuwpIkc9S1,Desactivo
1786,c8f86643b8bd454caae3d755e40c1b2d,Read,IN4pG8ax6p460EoPaG3R4fcRh,Activo
1787,a691274b37c34824adb7668b68966c46,Read,aCi54iaH5hPPhv9NU9V0JZD0C,Desactivo
1788,a5c9f3f8688147c98af5da9fe149915a,Read,spBjji2iAUw8WZZ0avpBmMDZT,Desactivo
1789,457867e3db344878814d7bf374f01e5e,Delete,HV1RerYeGtiCxQvJxsUKoHM5h,Activo
1790,1016fd5f972b4a65b320445a83faeaab,Read,b9ZCxTQPC3dphQzpMPTW1L3Hu,Desactivo
1791,6d1fed6a340f40868b12f0aba4efbf69,Create,YwkM0nBgeo5AAzvatlKkrjJy3,Activo
1792,e386940182be423eb55e30125daf42e4,Create,Wbm2MzqseGqB0akMFtj7A2RD5,Desactivo
